id,value,feed_id,created_at,lat,lon,ele
0EY85C22FVH5ZBVQXRSTY8KEYX,Last update counter: 12125,1794379,2022-01-27 08:35:29 UTC,0.0,0.0,0.0
0EY85CB7TZFTFQHC9SSDG22N2E,Last update counter: 12126,1794379,2022-01-27 08:35:59 UTC,0.0,0.0,0.0
0EY85CMC9XRKSE94PQ1T8KHRTB,Last update counter: 12127,1794379,2022-01-27 08:36:29 UTC,0.0,0.0,0.0
0EY85CXH38ZNSS3WY09GS5AZRT,Last update counter: 12128,1794379,2022-01-27 08:36:59 UTC,0.0,0.0,0.0
0EY85D6PJ8ZDXP4AGMA13PKYDZ,Last update counter: 12129,1794379,2022-01-27 08:37:29 UTC,0.0,0.0,0.0
0EY85DFV3BXT2FWRGBQG1T3967,Last update counter: 12130,1794379,2022-01-27 08:37:59 UTC,0.0,0.0,0.0
0EY85DRZTRY9FKRQ4X606XXGSQ,Last update counter: 12131,1794379,2022-01-27 08:38:29 UTC,0.0,0.0,0.0
0EY85E25946DWKV7C9Z1S0F5Y5,Last update counter: 12132,1794379,2022-01-27 08:38:59 UTC,0.0,0.0,0.0
0EY85EBAXVB53C1CX1TVX6ZQF1,Last update counter: 12133,1794379,2022-01-27 08:39:29 UTC,0.0,0.0,0.0
0EY85EMF4NZ8TH1X2D8CMBMP2F,Last update counter: 12134,1794379,2022-01-27 08:39:59 UTC,0.0,0.0,0.0
0EY85EXMEFQMP63P15RVMJ30BZ,Last update counter: 12135,1794379,2022-01-27 08:40:29 UTC,0.0,0.0,0.0
0EY85F6S5A38HJJ2T5WF54WP2R,Last update counter: 12136,1794379,2022-01-27 08:40:59 UTC,0.0,0.0,0.0
0EY85FFYF0R937EB6EB5SVKT7X,Last update counter: 12137,1794379,2022-01-27 08:41:29 UTC,0.0,0.0,0.0
0EY85FS2WGX4GNX1FRA8M1EN7R,Last update counter: 12138,1794379,2022-01-27 08:41:59 UTC,0.0,0.0,0.0
0EY85G28MTF5Y89908KPP99Z36,Last update counter: 12139,1794379,2022-01-27 08:42:29 UTC,0.0,0.0,0.0
0EY85GBD4SGDV609HBPYQDXDEF,Last update counter: 12140,1794379,2022-01-27 08:42:59 UTC,0.0,0.0,0.0
0EY85GMJF7Q9Z6NX37GGA2DVNZ,Last update counter: 12141,1794379,2022-01-27 08:43:29 UTC,0.0,0.0,0.0
0EY85GXPKCV54H12Y8NZ3YQ6TR,Last update counter: 12142,1794379,2022-01-27 08:43:59 UTC,0.0,0.0,0.0
0EY85H6W11QPH6YYCD9MEP670T,Last update counter: 12143,1794379,2022-01-27 08:44:29 UTC,0.0,0.0,0.0
0EY85HG15B7PFCN021J9011H0Z,Last update counter: 12144,1794379,2022-01-27 08:44:59 UTC,0.0,0.0,0.0
0EY85HS5YPRFJ3M71XQ1650HKG,Last update counter: 12145,1794379,2022-01-27 08:45:29 UTC,0.0,0.0,0.0
0EY85J2BEKNMFWRBSZ57SFRR1B,Last update counter: 12146,1794379,2022-01-27 08:45:59 UTC,0.0,0.0,0.0
0EY85JBFT9HTV5CQ89C5646Q66,Last update counter: 12147,1794379,2022-01-27 08:46:29 UTC,0.0,0.0,0.0
0EY85JMMXBR1CNTNRPGXH7MQ3Y,Last update counter: 12148,1794379,2022-01-27 08:46:59 UTC,0.0,0.0,0.0
0EY85JXSB91NQ3Q6DXW88FQFE5,Last update counter: 12149,1794379,2022-01-27 08:47:29 UTC,0.0,0.0,0.0
0EY85K6YPR5JEH4YXZK9DB1C65,Last update counter: 12150,1794379,2022-01-27 08:47:59 UTC,0.0,0.0,0.0
0EY85KG3GMG564P8P0R4SRPR8X,Last update counter: 12151,1794379,2022-01-27 08:48:29 UTC,0.0,0.0,0.0
0EY85KS87RM63KH4PW4N4ZDVST,Last update counter: 12152,1794379,2022-01-27 08:48:59 UTC,0.0,0.0,0.0
0EY85M2D2TF7HTFR371E2RMF36,Last update counter: 12153,1794379,2022-01-27 08:49:29 UTC,0.0,0.0,0.0
0EY85MBJ7GWS7GS6SHEJ0HNPP1,Last update counter: 12154,1794379,2022-01-27 08:49:59 UTC,0.0,0.0,0.0
0EY85MMQDX8DEH8B1QFVXTX3VW,Last update counter: 12155,1794379,2022-01-27 08:50:29 UTC,0.0,0.0,0.0
0EY85MXVWDY49YMAAYW7JWX9HE,Last update counter: 12156,1794379,2022-01-27 08:50:59 UTC,0.0,0.0,0.0
0EY85N70VV32MPREFMV2R24E4Z,Last update counter: 12157,1794379,2022-01-27 08:51:29 UTC,0.0,0.0,0.0
0EY85NG6S70W7JJKSF4WK1ZPMF,Last update counter: 12158,1794379,2022-01-27 08:51:59 UTC,0.0,0.0,0.0
0EY85NSBCW6WXHWA83ZY2X0VK5,Last update counter: 12159,1794379,2022-01-27 08:52:29 UTC,0.0,0.0,0.0
0EY85P2GR34FA6KQB1CX043VN4,Last update counter: 12160,1794379,2022-01-27 08:52:59 UTC,0.0,0.0,0.0
0EY85PBNFT58Z634S07XJS943V,Last update counter: 12161,1794379,2022-01-27 08:53:29 UTC,0.0,0.0,0.0
0EY85PMTEPRD88C7Q7GHT96HX5,Last update counter: 12162,1794379,2022-01-27 08:53:59 UTC,0.0,0.0,0.0
0EY85PXYPYDP4YG8P4TK9B2YJ2,Last update counter: 12163,1794379,2022-01-27 08:54:29 UTC,0.0,0.0,0.0
0EY85Q7477F2H9ECVHHGAE6QTE,Last update counter: 12164,1794379,2022-01-27 08:54:59 UTC,0.0,0.0,0.0
0EY85QG9EC9YBYCRW03NZZ20C7,Last update counter: 12165,1794379,2022-01-27 08:55:29 UTC,0.0,0.0,0.0
0EY85QSDV128FWQW5MD0WXMWMQ,Last update counter: 12166,1794379,2022-01-27 08:55:59 UTC,0.0,0.0,0.0
0EY85R2JR8GZ5V3QTNHEED7CC1,Last update counter: 12167,1794379,2022-01-27 08:56:29 UTC,0.0,0.0,0.0
0EY85RBRG31W33ZPFVXGZXC7EV,Last update counter: 12168,1794379,2022-01-27 08:56:59 UTC,0.0,0.0,0.0
0EY85RMX2PPCNJ32FMD66QERYF,Last update counter: 12169,1794379,2022-01-27 08:57:29 UTC,0.0,0.0,0.0
0EY85RY1Z4K4VN4TZGKBQMSJB0,Last update counter: 12170,1794379,2022-01-27 08:57:59 UTC,0.0,0.0,0.0
0EY85S77FDT24ATXCC21MQY5D8,Last update counter: 12171,1794379,2022-01-27 08:58:29 UTC,0.0,0.0,0.0
0EY85SGBMEQ34B5CW91TYZY0RF,Last update counter: 12172,1794379,2022-01-27 08:58:59 UTC,0.0,0.0,0.0
0EY85SSGTP5BFMP1J0KR6QE6G0,Last update counter: 12173,1794379,2022-01-27 08:59:29 UTC,0.0,0.0,0.0
0EY85T2NR5BE3BV73NCQNVKS95,Last update counter: 12174,1794379,2022-01-27 08:59:59 UTC,0.0,0.0,0.0
0EY85TBTVZ4Z3T91BH7NCRZ2EQ,Last update counter: 12175,1794379,2022-01-27 09:00:29 UTC,0.0,0.0,0.0
0EY85TMZKZH007624DQEH6YE3B,Last update counter: 12176,1794379,2022-01-27 09:00:59 UTC,0.0,0.0,0.0
0EY85TY4PN64SQAN39SJX9Q9CZ,Last update counter: 12177,1794379,2022-01-27 09:01:29 UTC,0.0,0.0,0.0
0EY85V79FG37Z9Q8ESWNEE9EQ3,Last update counter: 12178,1794379,2022-01-27 09:01:59 UTC,0.0,0.0,0.0
0EY85VGEMNFG49RGQ9S1JHGN2Y,Last update counter: 12179,1794379,2022-01-27 09:02:29 UTC,0.0,0.0,0.0
0EY85VSKWQF6QZ4VGR3VMPRER5,Last update counter: 12180,1794379,2022-01-27 09:02:59 UTC,0.0,0.0,0.0
0EY85W2QZW89R23VAM20HNCN7A,Last update counter: 12181,1794379,2022-01-27 09:03:29 UTC,0.0,0.0,0.0
0EY85WBXN2JC8W1GXH63WVA972,Last update counter: 12182,1794379,2022-01-27 09:03:59 UTC,0.0,0.0,0.0
0EY85WN3027YBWGNG8QNFW0R6G,Last update counter: 12183,1794379,2022-01-27 09:04:29 UTC,0.0,0.0,0.0
0EY85WY7XE9A1X022WXZ07S057,Last update counter: 12184,1794379,2022-01-27 09:04:59 UTC,0.0,0.0,0.0
0EY85X7CJ2V2BMNQFN85S0M4W8,Last update counter: 12185,1794379,2022-01-27 09:05:29 UTC,0.0,0.0,0.0
0EY85XGHJWQ7PD0D81V31HTJE3,Last update counter: 12186,1794379,2022-01-27 09:05:59 UTC,0.0,0.0,0.0
0EY85XSNN1W718WFBJN443CZ95,Last update counter: 12187,1794379,2022-01-27 09:06:29 UTC,0.0,0.0,0.0
0EY85Y2VW4G4TCGNFEGE2Q7HWK,Last update counter: 12188,1794379,2022-01-27 09:06:59 UTC,0.0,0.0,0.0
0EY85YC0BNYS6VHY7HDHXYFD8P,Last update counter: 12189,1794379,2022-01-27 09:07:29 UTC,0.0,0.0,0.0
0EY85YN4W3S8WGXZEEYEYR4A69,Last update counter: 12190,1794379,2022-01-27 09:07:59 UTC,0.0,0.0,0.0
0EY85YY9VXQC6NF0J1PEYSCN1T,Last update counter: 12191,1794379,2022-01-27 09:08:29 UTC,0.0,0.0,0.0
0EY85Z7EN5MRDC920BY3Z1YEDY,Last update counter: 12192,1794379,2022-01-27 09:08:59 UTC,0.0,0.0,0.0
0EY85ZGM8709GMXGWYBM7F22NQ,Last update counter: 12193,1794379,2022-01-27 09:09:29 UTC,0.0,0.0,0.0
0EY85ZSRH1X3J8RZ7843NY0H66,Last update counter: 12194,1794379,2022-01-27 09:09:59 UTC,0.0,0.0,0.0
0EY8602YB2SXY0CT6AYXRXG4DY,Last update counter: 12195,1794379,2022-01-27 09:10:29 UTC,0.0,0.0,0.0
0EY860C2Z7ZVATRKMQYKEYDXB9,Last update counter: 12196,1794379,2022-01-27 09:10:59 UTC,0.0,0.0,0.0
0EY860N7NFG4SCPFXEJAMBE1RN,Last update counter: 12197,1794379,2022-01-27 09:11:29 UTC,0.0,0.0,0.0
0EY860YDA00MCV8J4Y3ZDYM5EA,Last update counter: 12198,1794379,2022-01-27 09:11:59 UTC,0.0,0.0,0.0
0EY8617HPTN5RJPJ5Q74PE0N3Q,Last update counter: 12199,1794379,2022-01-27 09:12:29 UTC,0.0,0.0,0.0
0EY861GPCFK52152Q5X6DPNTGQ,Last update counter: 12200,1794379,2022-01-27 09:12:59 UTC,0.0,0.0,0.0
0EY861SW9VNTNT97C6TBBQHYFC,Last update counter: 12201,1794379,2022-01-27 09:13:29 UTC,0.0,0.0,0.0
0EY8623126T4SBHACE1PJVFN2P,Last update counter: 12202,1794379,2022-01-27 09:13:59 UTC,0.0,0.0,0.0
0EY862C57YG0SAC2QB3AHMSK18,Last update counter: 12203,1794379,2022-01-27 09:14:29 UTC,0.0,0.0,0.0
0EY862NA6P6ESE19X5ZNMFGGHS,Last update counter: 12204,1794379,2022-01-27 09:14:59 UTC,0.0,0.0,0.0
0EY862YFAQ3QHM9WQ9TQH31V5R,Last update counter: 12205,1794379,2022-01-27 09:15:29 UTC,0.0,0.0,0.0
0EY8637MCHF302SS6YTBQS0ZYM,Last update counter: 12206,1794379,2022-01-27 09:15:59 UTC,0.0,0.0,0.0
0EY863GSNSKPC541SRKYGDJRDR,Last update counter: 12207,1794379,2022-01-27 09:16:29 UTC,0.0,0.0,0.0
0EY863SY57YA2EX72ECQBC02NC,Last update counter: 12208,1794379,2022-01-27 09:16:59 UTC,0.0,0.0,0.0
0EY86433Q8RG27KZ3Z7Q4JKRKB,Last update counter: 12209,1794379,2022-01-27 09:17:29 UTC,0.0,0.0,0.0
0EY864C8MPFC8DKZR4W00SDDTK,Last update counter: 12210,1794379,2022-01-27 09:17:59 UTC,0.0,0.0,0.0
0EY864NDPYNP8STBRR2G4BXJGF,Last update counter: 12211,1794379,2022-01-27 09:18:29 UTC,0.0,0.0,0.0
0EY864YHQT8HX9NZTG698PQQ01,Last update counter: 12212,1794379,2022-01-27 09:18:59 UTC,0.0,0.0,0.0
0EY8657Q1Q8YD456F4XGF4R9F7,Last update counter: 12213,1794379,2022-01-27 09:19:29 UTC,0.0,0.0,0.0
0EY865GWEBWMJYFTNNFX1SXF63,Last update counter: 12214,1794379,2022-01-27 09:19:59 UTC,0.0,0.0,0.0
0EY865T118JD61HD78CDPEVHKF,Last update counter: 12215,1794379,2022-01-27 09:20:29 UTC,0.0,0.0,0.0
0EY8663678FPVEE0X07XK8EZE8,Last update counter: 12216,1794379,2022-01-27 09:20:59 UTC,0.0,0.0,0.0
0EY866CAS1QR1MPWDNFTYW4NY4,Last update counter: 12217,1794379,2022-01-27 09:21:29 UTC,0.0,0.0,0.0
0EY866NGEA2YH3Y4SJ7SJEP004,Last update counter: 12218,1794379,2022-01-27 09:21:59 UTC,0.0,0.0,0.0
0EY866YNPMJ1XK1EX1MFEM8K36,Last update counter: 12219,1794379,2022-01-27 09:22:29 UTC,0.0,0.0,0.0
0EY8677T9106YEYD2338CZM1AM,Last update counter: 12220,1794379,2022-01-27 09:22:59 UTC,0.0,0.0,0.0
0EY867GZ41YTAGMTV3JZK3HZXV,Last update counter: 12221,1794379,2022-01-27 09:23:29 UTC,0.0,0.0,0.0
0EY867T3B8J2KY1VVGQKCJZDDF,Last update counter: 12222,1794379,2022-01-27 09:23:59 UTC,0.0,0.0,0.0
0EY8683993X3PCE2JKM2R98DFZ,Last update counter: 12223,1794379,2022-01-27 09:24:29 UTC,0.0,0.0,0.0
0EY868CDSQQADCATQ4GJSH7XKE,Last update counter: 12224,1794379,2022-01-27 09:24:59 UTC,0.0,0.0,0.0
0EY868NKAM9AHJDM8H4SZ4DN55,Last update counter: 12225,1794379,2022-01-27 09:25:29 UTC,0.0,0.0,0.0
0EY868YQHBH1Y1ZWP1M3C8JM0N,Last update counter: 12226,1794379,2022-01-27 09:25:59 UTC,0.0,0.0,0.0
0EY8697ZYAM9JVEGQAR78G7VA1,Last update counter: 12227,1794379,2022-01-27 09:26:30 UTC,0.0,0.0,0.0
0EY869H19S9042DPNMCBNQ9R9E,Last update counter: 12228,1794379,2022-01-27 09:26:59 UTC,0.0,0.0,0.0
0EY869T6PZHPSDCXTBF9VZ2MJ3,Last update counter: 12229,1794379,2022-01-27 09:27:29 UTC,0.0,0.0,0.0
0EY86A3BH4YR08B1VEM0CFZGVG,Last update counter: 12230,1794379,2022-01-27 09:27:59 UTC,0.0,0.0,0.0
0EY86ACFZY8WX788XYVMZ7FP3R,Last update counter: 12231,1794379,2022-01-27 09:28:29 UTC,0.0,0.0,0.0
0EY86ANNZ02ZYMXANNW12W9D4C,Last update counter: 12232,1794379,2022-01-27 09:28:59 UTC,0.0,0.0,0.0
0EY86AYTW4TGNGRCBPVKTHX2S2,Last update counter: 12233,1794379,2022-01-27 09:29:29 UTC,0.0,0.0,0.0
0EY86B7ZB614615JGCZC9AARR1,Last update counter: 12234,1794379,2022-01-27 09:29:59 UTC,0.0,0.0,0.0
0EY86BH4Q5V6TAACZKJV88J6X1,Last update counter: 12235,1794379,2022-01-27 09:30:29 UTC,0.0,0.0,0.0
0EY86BT9XETVNAADV9K82H074R,Last update counter: 12236,1794379,2022-01-27 09:30:59 UTC,0.0,0.0,0.0
0EY86C3ES8JHJZ1ZVJCEY7FFSB,Last update counter: 12237,1794379,2022-01-27 09:31:29 UTC,0.0,0.0,0.0
0EY86CCKKJFHJ19NPR7QTAH7WS,Last update counter: 12238,1794379,2022-01-27 09:31:59 UTC,0.0,0.0,0.0
0EY86CNREV8Z148RVQGHYRZHDP,Last update counter: 12239,1794379,2022-01-27 09:32:29 UTC,0.0,0.0,0.0
0EY86CYWW2Z8ESFG15JW3QFWWV,Last update counter: 12240,1794379,2022-01-27 09:32:59 UTC,0.0,0.0,0.0
0EY86D82BEAYTK8N4MWDQQWC5X,Last update counter: 12241,1794379,2022-01-27 09:33:29 UTC,0.0,0.0,0.0
0EY86DH6FK1SRCD5Y41BN12634,Last update counter: 12242,1794379,2022-01-27 09:33:59 UTC,0.0,0.0,0.0
0EY86DTC0HG9C1Y4KSZCD4P970,Last update counter: 12243,1794379,2022-01-27 09:34:29 UTC,0.0,0.0,0.0
0EY86E3GSCG6W08GSVC96EGVGM,Last update counter: 12244,1794379,2022-01-27 09:34:59 UTC,0.0,0.0,0.0
0EY86ECPBSPQE8C0HXA2D9N0WY,Last update counter: 12245,1794379,2022-01-27 09:35:29 UTC,0.0,0.0,0.0
0EY86ENTE356A9B34C3194DTCC,Last update counter: 12246,1794379,2022-01-27 09:35:59 UTC,0.0,0.0,0.0
0EY86EYZNBB73QRDBND1H7VZQY,Last update counter: 12247,1794379,2022-01-27 09:36:29 UTC,0.0,0.0,0.0
0EY86F84RAZ50E6VC959SWBVXA,Last update counter: 12248,1794379,2022-01-27 09:36:59 UTC,0.0,0.0,0.0
0EY86FH9EZWYKZEH4GTDTD3R7M,Last update counter: 12249,1794379,2022-01-27 09:37:29 UTC,0.0,0.0,0.0
0EY86FTF01NW14WPFK84BQN8T4,Last update counter: 12250,1794379,2022-01-27 09:37:59 UTC,0.0,0.0,0.0
0EY86G3K9SACSTD9VT93M2PBW3,Last update counter: 12251,1794379,2022-01-27 09:38:29 UTC,0.0,0.0,0.0
0EY86GCRR3C5J0GD7DVBKH0TH2,Last update counter: 12252,1794379,2022-01-27 09:38:59 UTC,0.0,0.0,0.0
0EY86GNXKDVTKZ6KTPB15BJ0PN,Last update counter: 12253,1794379,2022-01-27 09:39:29 UTC,0.0,0.0,0.0
0EY86GZ2AH7ESK9N7680YM3DJD,Last update counter: 12254,1794379,2022-01-27 09:39:59 UTC,0.0,0.0,0.0
0EY86H884K8T96ZA6HYFE7NAGM,Last update counter: 12255,1794379,2022-01-27 09:40:29 UTC,0.0,0.0,0.0
0EY86HHCGVYCADB0P76EXVWZ31,Last update counter: 12256,1794379,2022-01-27 09:40:59 UTC,0.0,0.0,0.0
0EY86HTHMZVHWN40G3QSY61MVP,Last update counter: 12257,1794379,2022-01-27 09:41:29 UTC,0.0,0.0,0.0
0EY86J3P4XS8RTJ9HVBAQP7ATC,Last update counter: 12258,1794379,2022-01-27 09:41:59 UTC,0.0,0.0,0.0
0EY86JCVCMK6AE8HKP4CF0318R,Last update counter: 12259,1794379,2022-01-27 09:42:29 UTC,0.0,0.0,0.0
0EY86JP0PFMRWBDEPWZ4CJZDEJ,Last update counter: 12260,1794379,2022-01-27 09:42:59 UTC,0.0,0.0,0.0
0EY86JZ4VFKW42HN8GZFF1JEGJ,Last update counter: 12261,1794379,2022-01-27 09:43:29 UTC,0.0,0.0,0.0
0EY86K8AGTV28PT984GSQSS6GD,Last update counter: 12262,1794379,2022-01-27 09:43:59 UTC,0.0,0.0,0.0
0EY86KHFGXMMZEN5NMR0MJV02S,Last update counter: 12263,1794379,2022-01-27 09:44:29 UTC,0.0,0.0,0.0
0EY86KTM9651SK5EAKR2TCJTQS,Last update counter: 12264,1794379,2022-01-27 09:44:59 UTC,0.0,0.0,0.0
0EY86M3SBTAZ3JBVRBYD1801ZE,Last update counter: 12265,1794379,2022-01-27 09:45:29 UTC,0.0,0.0,0.0
0EY86MCXXTXNP1ZEDMPT2SMSHT,Last update counter: 12266,1794379,2022-01-27 09:45:59 UTC,0.0,0.0,0.0
0EY86MP3Q28W39CQ46GFYVX4G0,Last update counter: 12267,1794379,2022-01-27 09:46:29 UTC,0.0,0.0,0.0
0EY86MZ81YSM55S6SN6KHWM6K8,Last update counter: 12268,1794379,2022-01-27 09:46:59 UTC,0.0,0.0,0.0
0EY86N8CH2ZRHG6HNCFNGXVF2A,Last update counter: 12269,1794379,2022-01-27 09:47:29 UTC,0.0,0.0,0.0
0EY86NHHFYDCE9NBK6CHMG6V3F,Last update counter: 12270,1794379,2022-01-27 09:47:59 UTC,0.0,0.0,0.0
0EY86NTPFQ9SED2GA49YNM95K8,Last update counter: 12271,1794379,2022-01-27 09:48:29 UTC,0.0,0.0,0.0
0EY86P3VYDTFVVN4CJ0FYD3M1B,Last update counter: 12272,1794379,2022-01-27 09:48:59 UTC,0.0,0.0,0.0
0EY86PD0REQ3C8CKSHJR57X1CZ,Last update counter: 12273,1794379,2022-01-27 09:49:29 UTC,0.0,0.0,0.0
0EY86PP5Z70742Z916X5TZP5AC,Last update counter: 12274,1794379,2022-01-27 09:49:59 UTC,0.0,0.0,0.0
0EY86PZB6RSCAPEJWE03Y50VT8,Last update counter: 12275,1794379,2022-01-27 09:50:29 UTC,0.0,0.0,0.0
0EY86Q8FZXHXJC65XRQBPN8R43,Last update counter: 12276,1794379,2022-01-27 09:50:59 UTC,0.0,0.0,0.0
0EY86QHMD37XHVMQP1F50P3C3J,Last update counter: 12277,1794379,2022-01-27 09:51:29 UTC,0.0,0.0,0.0
0EY86QTTECF10JT5QAX2W79ARH,Last update counter: 12278,1794379,2022-01-27 09:51:59 UTC,0.0,0.0,0.0
0EY86R3YVX49HM9V2NTV23Q5Y3,Last update counter: 12279,1794379,2022-01-27 09:52:29 UTC,0.0,0.0,0.0
0EY86RD3W73YGJ2VQAK7RD04B1,Last update counter: 12280,1794379,2022-01-27 09:52:59 UTC,0.0,0.0,0.0
0EY86RP867AA64J1ZM3HJR7555,Last update counter: 12281,1794379,2022-01-27 09:53:29 UTC,0.0,0.0,0.0
0EY86RZDW6Z6Z6SJKGXV5ARBHR,Last update counter: 12282,1794379,2022-01-27 09:53:59 UTC,0.0,0.0,0.0
0EY86S8JM8RAE6SJS47J3T983F,Last update counter: 12283,1794379,2022-01-27 09:54:29 UTC,0.0,0.0,0.0
0EY86SHQ7JF03Y48JBE93D392E,Last update counter: 12284,1794379,2022-01-27 09:54:59 UTC,0.0,0.0,0.0
0EY86STWSEHBN89YXFAEBS03GS,Last update counter: 12285,1794379,2022-01-27 09:55:29 UTC,0.0,0.0,0.0
0EY86T416MWK07VERRRGND5FEC,Last update counter: 12286,1794379,2022-01-27 09:55:59 UTC,0.0,0.0,0.0
0EY86TD612QZQWZ5B6MPSB06SY,Last update counter: 12287,1794379,2022-01-27 09:56:29 UTC,0.0,0.0,0.0
0EY86TPBCB632M2W0WTHCQ8W7W,Last update counter: 12288,1794379,2022-01-27 09:56:59 UTC,0.0,0.0,0.0
0EY86TZG1H5YNXFHHYP2GRJSNH,Last update counter: 12289,1794379,2022-01-27 09:57:29 UTC,0.0,0.0,0.0
0EY86V8NVRYSXE6NZMQH168SHX,Last update counter: 12290,1794379,2022-01-27 09:57:59 UTC,0.0,0.0,0.0
0EY86VHT04RDRHCJBNSRN8FRVX,Last update counter: 12291,1794379,2022-01-27 09:58:29 UTC,0.0,0.0,0.0
0EY86VTZJR8H13S2NXF628PFYD,Last update counter: 12292,1794379,2022-01-27 09:58:59 UTC,0.0,0.0,0.0
0EY86W43YN0B9WQC2SXD7S88KP,Last update counter: 12293,1794379,2022-01-27 09:59:29 UTC,0.0,0.0,0.0
0EY86WD9N07EZ19PCMMPWD0Y61,Last update counter: 12294,1794379,2022-01-27 09:59:59 UTC,0.0,0.0,0.0
0EY86WPDMMXZ1FMK2VKJR0GGY7,Last update counter: 12295,1794379,2022-01-27 10:00:29 UTC,0.0,0.0,0.0
0EY86WZK2XTXCC53F8P956C4QQ,Last update counter: 12296,1794379,2022-01-27 10:00:59 UTC,0.0,0.0,0.0
0EY86X8RDR56W3QRZ146SMB04K,Last update counter: 12297,1794379,2022-01-27 10:01:29 UTC,0.0,0.0,0.0
0EY86XHWXP2QVF77ND0NA23B8A,Last update counter: 12298,1794379,2022-01-27 10:01:59 UTC,0.0,0.0,0.0
0EY86XV1TWR2RBDJPGZJJ2D8MN,Last update counter: 12299,1794379,2022-01-27 10:02:29 UTC,0.0,0.0,0.0
0EY86Y47C4HH26C6P4E76D8W6S,Last update counter: 12300,1794379,2022-01-27 10:02:59 UTC,0.0,0.0,0.0
0EY86YDBHCRSQMPHJEGN91D1M8,Last update counter: 12301,1794379,2022-01-27 10:03:29 UTC,0.0,0.0,0.0
0EY86YPGF3DR811TMD4RBHWTVZ,Last update counter: 12302,1794379,2022-01-27 10:03:59 UTC,0.0,0.0,0.0
0EY86YZPM430NF3HSG7Y7GW10H,Last update counter: 12303,1794379,2022-01-27 10:04:29 UTC,0.0,0.0,0.0
0EY86Z8TJ5JCW7NZWGJCD3ZE39,Last update counter: 12304,1794379,2022-01-27 10:04:59 UTC,0.0,0.0,0.0
0EY86ZHZDTQ82T2DJJAX03GSF3,Last update counter: 12305,1794379,2022-01-27 10:05:29 UTC,0.0,0.0,0.0
0EY86ZV4EYY7BXF03PPAK25HBE,Last update counter: 12306,1794379,2022-01-27 10:05:59 UTC,0.0,0.0,0.0
0EY87049JGGEYDYKSFVBKFATGT,Last update counter: 12307,1794379,2022-01-27 10:06:29 UTC,0.0,0.0,0.0
0EY870DEPVQ48BC2C55FBQVT7J,Last update counter: 12308,1794379,2022-01-27 10:06:59 UTC,0.0,0.0,0.0
0EY870PK9NAZ99GFZGC6CW7TFM,Last update counter: 12309,1794379,2022-01-27 10:07:29 UTC,0.0,0.0,0.0
0EY870ZRMAG3K15WDYAEZ0987P,Last update counter: 12310,1794379,2022-01-27 10:07:59 UTC,0.0,0.0,0.0
0EY8718X669HH361GAT2J4V8XR,Last update counter: 12311,1794379,2022-01-27 10:08:29 UTC,0.0,0.0,0.0
0EY871J2P64XBRC244R7TYF9E1,Last update counter: 12312,1794379,2022-01-27 10:08:59 UTC,0.0,0.0,0.0
0EY871V7PX8EW7721D81CQYWD2,Last update counter: 12313,1794379,2022-01-27 10:09:29 UTC,0.0,0.0,0.0
0EY8724BRA3NEG9MSX1GE7RG1E,Last update counter: 12314,1794379,2022-01-27 10:09:59 UTC,0.0,0.0,0.0
0EY872DHHP8JXAHVB0RJYYP13S,Last update counter: 12315,1794379,2022-01-27 10:10:29 UTC,0.0,0.0,0.0
0EY872PP1SYE2CESNC4CWJMEWQ,Last update counter: 12316,1794379,2022-01-27 10:10:59 UTC,0.0,0.0,0.0
0EY872ZTJAES9HZ0HYHZH90P0Y,Last update counter: 12317,1794379,2022-01-27 10:11:29 UTC,0.0,0.0,0.0
0EY873904VAH3N9RFJZ5DV7QRV,Last update counter: 12318,1794379,2022-01-27 10:11:59 UTC,0.0,0.0,0.0
0EY873J56EGRWMFTHA5D0RFRTQ,Last update counter: 12319,1794379,2022-01-27 10:12:29 UTC,0.0,0.0,0.0
0EY873VA85AA72QAR03BA0CX4R,Last update counter: 12320,1794379,2022-01-27 10:12:59 UTC,0.0,0.0,0.0
0EY8744FH44PJJFBD2NK9M3BQJ,Last update counter: 12321,1794379,2022-01-27 10:13:29 UTC,0.0,0.0,0.0
0EY874DM4CXF9EQT28CYBJBZBB,Last update counter: 12322,1794379,2022-01-27 10:13:59 UTC,0.0,0.0,0.0
0EY874PRW47MS4V2PSY0DXT8JD,Last update counter: 12323,1794379,2022-01-27 10:14:29 UTC,0.0,0.0,0.0
0EY874ZYERY3A74PTFJTQ0DK6F,Last update counter: 12324,1794379,2022-01-27 10:14:59 UTC,0.0,0.0,0.0
0EY87593KAMGSAYD4H1Z5Y08ZM,Last update counter: 12325,1794379,2022-01-27 10:15:29 UTC,0.0,0.0,0.0
0EY875J78GAYC8ATQ2C6YDMMCC,Last update counter: 12326,1794379,2022-01-27 10:15:59 UTC,0.0,0.0,0.0
0EY875VDK85A13CKEM3TN6SC8X,Last update counter: 12327,1794379,2022-01-27 10:16:29 UTC,0.0,0.0,0.0
0EY8764HW3ADM2VXZZFFYKV46K,Last update counter: 12328,1794379,2022-01-27 10:16:59 UTC,0.0,0.0,0.0
0EY876DPSFSJP51YX7VH5KK1VP,Last update counter: 12329,1794379,2022-01-27 10:17:29 UTC,0.0,0.0,0.0
0EY876PVPV6MGPKASCJRCKDVYK,Last update counter: 12330,1794379,2022-01-27 10:17:59 UTC,0.0,0.0,0.0
